,account_id,active,advertiser_domain_list_ids,advertiser_domain_white_list,app_bundle_list_ids,app_bundle_white_list,app_name_list_ids,app_name_white_list,blocking_unknown_advertiser_domains,coppa_param_required,coppa_values,country_codes,country_list_ids,country_source,country_white_list,created_at,dma_codes,dma_list_ids,dma_source,dma_white_list,dnt_param_required,dnt_values,domain_list_ids,domain_white_list,environment,format,gdpr_consent_param_required,gdpr_consent_string_values,gdpr_supply_param_required,gdpr_supply_values,id,ip_list_ids,ip_white_list,key_ids,lmt_param_required,lmt_values,max_aspect_ratio,min_aspect_ratio,name,note,player_sizes,post_imp_detection_enabled,post_imp_percentage_forensiq,post_imp_percentage_ias,post_imp_percentage_moat,post_imp_percentage_protected,post_imp_percentage_whiteops,pre_bid_blocking_components,pre_bid_blocking_enabled,segment_groups,segment_targeting_enabled,supply_partner_id,supply_router_ratios,tag_pixels,targeted_iab_category_codes,targeted_iab_category_white_list,targeted_iab_tier2_category_codes,targeted_iab_tier2_category_white_list,third_party_override,updated_at,us_privacy_param_required,us_privacy_supply_white_list,us_privacy_values,user_agent_brands,user_agent_browsers,user_agent_devices,user_agent_operating_systems
0,947,True,[],,[],,[],,False,False,[],[],[],values,,2019-11-13T06:46:17.103Z,[],[],values,,False,[],[],,desktop,video,False,[],False,[],24,[],,[2233 1749],False,[],,,Bon Appetit - Samsung,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,50470,"[{'fallback_supply_tag_id': None, 'ratio': 40, 'supply_tag_id': 507401}
 {'fallback_supply_tag_id': None, 'ratio': 60, 'supply_tag_id': 507400}]",[],[],,[],,True,2020-03-27 08:36:51.320,False,,[],[],[],[],[]
1,947,True,[],,[],,[],,False,False,[],[],[],values,,2019-11-26T10:01:38.177Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],27,[],,[2233 1749],False,[],,,Tastemade - TiVo,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,50713,"[{'fallback_supply_tag_id': None, 'ratio': 30, 'supply_tag_id': 515496}
 {'fallback_supply_tag_id': '515496', 'ratio': 0, 'supply_tag_id': 515482}
 {'fallback_supply_tag_id': None, 'ratio': 70, 'supply_tag_id': 525355}]",[],[],,[],,True,2020-03-27 08:52:57.055,False,,[],[],[],[],[]
2,947,True,[],,[],,[],,False,False,[],[],[],values,,2019-12-17T00:03:48.021Z,[],[],values,,False,[],[],,desktop,video,False,[],False,[],46,[],,[2461 2512 2460 2458 2462 2233 1749],False,[],,,Comedy Dynamics - Samsung,https://support.amagi.tv/a/tickets/60247,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51136,"[{'fallback_supply_tag_id': None, 'ratio': 50, 'supply_tag_id': 528938}
 {'fallback_supply_tag_id': None, 'ratio': 50, 'supply_tag_id': 528935}]",[],[],,[],,True,2023-01-01 05:19:36.466,False,,[],[],[],[],[]
3,947,True,[],,[],,[],,False,False,[],[],[],values,,2019-12-17T09:44:30.592Z,[],[],values,,False,[],[],,desktop,video,False,[],False,[],49,[],,[2233 1749],False,[],,,Yahoo Finance - Samsung,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51141,"[{'fallback_supply_tag_id': None, 'ratio': 45, 'supply_tag_id': 529130}
 {'fallback_supply_tag_id': None, 'ratio': 55, 'supply_tag_id': 529132}]",[],[],,[],,True,2020-07-27 09:38:34.295,False,,[],[],[],[],[]
4,947,False,[],,[],,[],,False,False,[],[],[],values,,2019-12-17T10:06:19.796Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],50,[],,[2233 1749],False,[],,, BeIN XTRA - Samsung,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51142,"[{'fallback_supply_tag_id': None, 'ratio': 40, 'supply_tag_id': 529155}
 {'fallback_supply_tag_id': None, 'ratio': 60, 'supply_tag_id': 529156}]",[],[],,[],,True,2023-03-09 11:04:30.010,False,,[],[],[],[],[]
5,947,False,[],,[],,[],,False,False,[],[],[],values,,2019-12-19T01:19:57.502Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],51,[],,[1749 2233],False,[],,,Latido Music - Samsung,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51072,"[{'fallback_supply_tag_id': None, 'ratio': 50, 'supply_tag_id': 527118}
 {'fallback_supply_tag_id': None, 'ratio': 50, 'supply_tag_id': 530417}
 {'fallback_supply_tag_id': None, 'ratio': 50, 'supply_tag_id': 597604}
 {'fallback_supply_tag_id': None, 'ratio': 50, 'supply_tag_id': 597605}]",[],[],,[],,True,2021-07-29 16:24:20.928,False,,[],[],[],[],[]
6,947,True,[],,[],,[],,False,False,[],[],[],values,,2019-12-31T13:48:17.951Z,[],[],values,,False,[],[],,desktop,video,False,[],False,[],55,[],,[2233 1749],False,[],,,Baeble Music - Vizio,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51273,"[{'fallback_supply_tag_id': None, 'ratio': 6, 'supply_tag_id': 534213}
 {'fallback_supply_tag_id': None, 'ratio': 4, 'supply_tag_id': 534214}]",[],[],,[],,True,2020-01-21 07:23:27.670,False,,[],[],[],[],[]
7,947,True,[],,[],,[],,False,False,[],[],[],values,,2020-01-07T16:52:42.543Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],56,[],,[1749 2233],False,[],,,Comedy Dynamics - Redbox,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51136,"[{'fallback_supply_tag_id': None, 'ratio': 55, 'supply_tag_id': 537836}
 {'fallback_supply_tag_id': None, 'ratio': 45, 'supply_tag_id': 537839}]",[],[],,[],,True,2020-12-02 21:35:55.570,False,,[],[],[],[],[]
8,947,True,[],,[],,[],,False,False,[],[],[],values,,2020-01-07T16:54:30.496Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],57,[],,[2233 1749],False,[],,,ConTV - Redbox,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51136,"[{'fallback_supply_tag_id': None, 'ratio': 55, 'supply_tag_id': 537826}
 {'fallback_supply_tag_id': None, 'ratio': 45, 'supply_tag_id': 537840}]",[],[],,[],,True,2020-03-27 08:48:47.859,False,,[],[],[],[],[]
9,947,True,[],,[],,[],,False,False,[],[],[],values,,2020-01-07T16:55:15.831Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],58,[],,[1749 2233],False,[],,,Dove Channel - Redbox,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51136,"[{'fallback_supply_tag_id': None, 'ratio': 55, 'supply_tag_id': 537832}
 {'fallback_supply_tag_id': None, 'ratio': 45, 'supply_tag_id': 537841}]",[],[],,[],,True,2020-12-02 21:36:34.552,False,,[],[],[],[],[]
10,947,True,[],,[],,[],,False,False,[],[],[],values,,2020-01-07T16:55:59.598Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],59,[],,[1749 2233],False,[],,,Docurama - Redbox,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51136,"[{'fallback_supply_tag_id': None, 'ratio': 55, 'supply_tag_id': 537834}
 {'fallback_supply_tag_id': None, 'ratio': 45, 'supply_tag_id': 537842}]",[],[],,[],,True,2020-03-27 08:55:54.640,False,,[],[],[],[],[]
11,947,False,[],,[],,[],,False,False,[],[],[],values,,2020-01-15T05:43:34.788Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],62,[],,[1749 2233],False,[],,,ConTV - Samsung,"There is no activity, hence making this inactive.",['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51136,"[{'fallback_supply_tag_id': None, 'ratio': 55, 'supply_tag_id': 542838}
 {'fallback_supply_tag_id': None, 'ratio': 45, 'supply_tag_id': 542832}
 {'fallback_supply_tag_id': None, 'ratio': 0, 'supply_tag_id': 609806}]",[],[],,[],,True,2023-03-09 15:08:46.573,False,,[],[],[],[],[]
12,947,True,[],,[],,[],,False,False,[],[],[],values,,2020-01-15T05:48:02.465Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],63,[],,[1749 2233],False,[],,,Dove Channel - Samsung,https://support.amagi.tv/a/tickets/60247,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51136,"[{'fallback_supply_tag_id': None, 'ratio': 0, 'supply_tag_id': 609803}
 {'fallback_supply_tag_id': None, 'ratio': 50, 'supply_tag_id': 542840}
 {'fallback_supply_tag_id': None, 'ratio': 50, 'supply_tag_id': 542843}]",[],[],,[],,True,2023-01-01 05:19:08.955,False,,[],[],[],[],[]
13,947,True,[],,[],,[],,False,False,[],[],[],values,,2020-01-15T05:50:53.758Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],64,[],,[2233 1749],False,[],,,Docurama - Samsung,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51136,"[{'fallback_supply_tag_id': None, 'ratio': 55, 'supply_tag_id': 542847}
 {'fallback_supply_tag_id': None, 'ratio': 45, 'supply_tag_id': 542845}
 {'fallback_supply_tag_id': None, 'ratio': 0, 'supply_tag_id': 605066}]",[],[],,[],,True,2020-03-27 08:43:05.823,False,,[],[],[],[],[]
14,947,True,[],,[],,[],,False,False,[],[],[],values,,2020-01-15T05:54:01.695Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],65,[],,[1749 2233],False,[],,,HallyPop - Samsung,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51136,"[{'fallback_supply_tag_id': None, 'ratio': 45, 'supply_tag_id': 542850}
 {'fallback_supply_tag_id': None, 'ratio': 55, 'supply_tag_id': 542852}]",[],[],,[],,True,2020-03-27 08:42:04.780,False,,[],[],[],[],[]
15,947,False,[],,[],,[],,False,False,[],[],[],values,,2020-01-28T09:20:02.347Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],108,[],,[2233 1749],False,[],,,All Channels - Vizio,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51355,"[{'fallback_supply_tag_id': None, 'ratio': 85, 'supply_tag_id': 537795}
 {'fallback_supply_tag_id': None, 'ratio': 15, 'supply_tag_id': 551271}]",[],[],,[],,True,2020-09-03 06:01:09.358,False,,[],[],[],[],[]
16,947,False,[],,[],,[],,False,False,[],[],[],values,,2020-02-06T11:37:22.157Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],161,[],,[2233 1749],False,[],,,Comedy - Redbox Samsung,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51355,"[{'fallback_supply_tag_id': None, 'ratio': 20, 'supply_tag_id': 622596}
 {'fallback_supply_tag_id': None, 'ratio': 80, 'supply_tag_id': 622885}]",[],[],,[],,True,2023-03-13 13:54:27.577,False,,[],[],[],[],[]
17,947,True,[],,[],,[],,False,False,[],[],[],values,,2020-02-13T11:00:39.625Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],183,[],,[1749 2233],False,[],,,Baeble Music - Comcast,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51273,"[{'fallback_supply_tag_id': None, 'ratio': 4, 'supply_tag_id': 561040}
 {'fallback_supply_tag_id': '561040', 'ratio': 6, 'supply_tag_id': 547175}]",[],[],,[],,True,2020-03-27 08:57:23.621,False,,[],[],[],[],[]
18,947,False,[],,[],,[],,False,False,[],[],[],values,,2020-02-18T11:42:42.648Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],201,[],,[2233 1749],False,[],,,ConTV - Redbox Roku,"There is no activity, hence making this inactive.",['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51136,"[{'fallback_supply_tag_id': None, 'ratio': 44, 'supply_tag_id': 562797}
 {'fallback_supply_tag_id': None, 'ratio': 36, 'supply_tag_id': 562691}
 {'fallback_supply_tag_id': None, 'ratio': 20, 'supply_tag_id': 562808}]",[],[],,[],,True,2023-03-09 15:02:44.673,False,,[],[],[],[],[]
19,947,False,[],,[],,[],,False,False,[],[],[],values,,2020-02-18T12:02:33.936Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],202,[],,[2233 1749],False,[],,,Dove Channel - Redbox Roku,"There is no activity, hence making this inactive.",['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51136,"[{'fallback_supply_tag_id': None, 'ratio': 36, 'supply_tag_id': 562692}
 {'fallback_supply_tag_id': None, 'ratio': 44, 'supply_tag_id': 562819}
 {'fallback_supply_tag_id': None, 'ratio': 20, 'supply_tag_id': 562826}]",[],[],,[],,True,2023-03-09 15:06:19.236,False,,[],[],[],[],[]
20,947,False,[],,[],,[],,False,False,[],[],[],values,,2020-02-18T12:08:38.794Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],203,[],,[2233 1749],False,[],,,Docurama - Redbox Roku,"There is no activity, hence making this inactive.",['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51136,"[{'fallback_supply_tag_id': None, 'ratio': 36, 'supply_tag_id': 562693}
 {'fallback_supply_tag_id': None, 'ratio': 20, 'supply_tag_id': 562834}
 {'fallback_supply_tag_id': None, 'ratio': 44, 'supply_tag_id': 562841}]",[],[],,[],,True,2023-03-09 15:04:58.838,False,,[],[],[],[],[]
21,947,False,[],,[],,[],,False,False,[],[],[],values,,2020-02-18T12:19:32.961Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],204,[],,[2233 1749],False,[],,,Comedy Dynamics - Redbox Roku,"There is no activity, hence making this inactive.",['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51136,"[{'fallback_supply_tag_id': None, 'ratio': 36, 'supply_tag_id': 562703}
 {'fallback_supply_tag_id': None, 'ratio': 44, 'supply_tag_id': 562845}
 {'fallback_supply_tag_id': None, 'ratio': 20, 'supply_tag_id': 562848}]",[],[],,[],,True,2023-03-09 15:00:28.136,False,,[],[],[],[],[]
22,947,False,[],,[],,[],,False,False,[],[],[],values,,2020-02-19T09:20:42.155Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],206,[],,[1749 2233],False,[],,,Docurama - RedboxVizio,"There is no activity, hence making this inactive.",['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51136,"[{'fallback_supply_tag_id': None, 'ratio': 15, 'supply_tag_id': 563674}
 {'fallback_supply_tag_id': None, 'ratio': 38, 'supply_tag_id': 563650}
 {'fallback_supply_tag_id': None, 'ratio': 47, 'supply_tag_id': 563662}]",[],[],,[],,True,2023-03-09 15:03:30.527,False,,[],[],[],[],[]
23,947,False,[],,[],,[],,False,False,[],[],[],values,,2020-02-19T09:27:26.806Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],207,[],,[2233 1749],False,[],,,ConTV - RedboxVizio,"There is no activity, hence making this inactive.",['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51136,"[{'fallback_supply_tag_id': None, 'ratio': 38, 'supply_tag_id': 563657}
 {'fallback_supply_tag_id': None, 'ratio': 15, 'supply_tag_id': 563669}
 {'fallback_supply_tag_id': None, 'ratio': 47, 'supply_tag_id': 563667}]",[],[],,[],,True,2023-03-09 15:01:31.470,False,,[],[],[],[],[]
24,947,False,[],,[],,[],,False,False,[],[],[],values,,2020-02-19T09:30:44.874Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],208,[],,[1749 2233],False,[],,,Dove Channel - RedboxVizio,"There is no activity, hence making this inactive.",['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51136,"[{'fallback_supply_tag_id': None, 'ratio': 38, 'supply_tag_id': 563654}
 {'fallback_supply_tag_id': None, 'ratio': 47, 'supply_tag_id': 563664}
 {'fallback_supply_tag_id': None, 'ratio': 15, 'supply_tag_id': 563672}]",[],[],,[],,True,2023-03-09 15:07:21.740,False,,[],[],[],[],[]
25,947,False,[],,[],,[],,False,False,[],[],[],values,,2020-02-19T09:31:51.090Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],209,[],,[2233 1749],False,[],,,Comedy Dynamics - RedboxVizio,"There is no activity, hence making this inactive.",['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51136,"[{'fallback_supply_tag_id': None, 'ratio': 38, 'supply_tag_id': 563660}
 {'fallback_supply_tag_id': None, 'ratio': 47, 'supply_tag_id': 563668}
 {'fallback_supply_tag_id': None, 'ratio': 15, 'supply_tag_id': 563670}]",[],[],,[],,True,2023-03-09 14:58:37.104,False,,[],[],[],[],[]
26,947,True,[],,[],,[],,False,False,[],[],[],values,,2020-03-12T05:34:41.459Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],348,[],,[2233 1749],False,[],,,Bob Ross - Samsung,https://support.amagi.tv/a/tickets/60247,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51136,"[{'fallback_supply_tag_id': None, 'ratio': 50, 'supply_tag_id': 573994}
 {'fallback_supply_tag_id': None, 'ratio': 50, 'supply_tag_id': 573993}]",[],[],,[],,True,2023-01-01 05:18:37.394,False,,[],[],[],[],[]
27,947,True,[],,[],,[],,False,False,[],[],[],values,,2020-03-19T07:21:26.149Z,[],[],values,,False,[],[],,desktop,video,False,[],False,[],498,[],,[2233 1749],False,[],,,Tastemade - Vizio,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,50713,"[{'fallback_supply_tag_id': None, 'ratio': 40, 'supply_tag_id': 577919}
 {'fallback_supply_tag_id': None, 'ratio': 60, 'supply_tag_id': 577918}
 {'fallback_supply_tag_id': None, 'ratio': 0, 'supply_tag_id': 671619}]",[],[],,[],,True,2020-03-19 07:21:26.149,False,,[],[],[],[],[]
28,947,False,[],,[],,[],,False,False,[],[],[],values,,2020-03-31T16:23:27.673Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],522,[],,[2233 1749],False,[],,,publica test router,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51160,"[{'fallback_supply_tag_id': None, 'ratio': 5, 'supply_tag_id': 583570}
 {'fallback_supply_tag_id': None, 'ratio': 5, 'supply_tag_id': 584235}]",[],[],,[],,True,2023-05-22 13:18:28.740,False,,[],[],[],[],[]
29,947,True,[],,[],,[],,False,False,[],[],[],values,,2020-04-07T13:59:30.525Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],548,[],,[2233 1749],False,[],,,Cinelife - Redbox,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,52603,"[{'fallback_supply_tag_id': None, 'ratio': 50, 'supply_tag_id': 587869}
 {'fallback_supply_tag_id': None, 'ratio': 50, 'supply_tag_id': 587872}]",[],[],,[],,True,2020-04-07 13:59:30.525,False,,[],[],[],[],[]
30,947,False,[],,[],,[],,False,False,[],[],[],values,,2020-04-14T07:13:51.701Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],602,[],,[1749 2233],False,[],,,BeIN XTRA Canada - Samsung,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51142,"[{'fallback_supply_tag_id': None, 'ratio': 60, 'supply_tag_id': 590400}
 {'fallback_supply_tag_id': None, 'ratio': 40, 'supply_tag_id': 590403}]",[],[],,[],,True,2023-03-09 11:05:13.366,False,,[],[],[],[],[]
31,947,False,[],,[],,[],,False,False,[],[],[],values,,2020-04-21T14:21:07.579Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],688,[],,[1749 2233],False,[],,,Morgan Test,2020-09-01 Deactivated (Mike Woods),['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51355,[],[],[],,[],,True,2020-09-01 22:11:31.560,False,,[],[],[],[],[]
32,947,False,[],,[],,[],,False,False,[],[],[],values,,2020-05-03T11:58:08.025Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],859,[],,[2233 1749],False,[],,,VidaPrimo - LM - Samsung,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51072,"[{'fallback_supply_tag_id': None, 'ratio': 5, 'supply_tag_id': 597604}
 {'fallback_supply_tag_id': None, 'ratio': 5, 'supply_tag_id': 597605}]",[],[],,[],,True,2024-04-25 08:01:25.911,False,,[],[],[],[],[]
33,947,True,[],,[],,[],,False,False,[],[],[],values,,2020-05-06T15:42:08.905Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],929,[],,[2233 1749],False,[],,,SST-Comedy-Samsung,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,53341,"[{'fallback_supply_tag_id': None, 'ratio': 20, 'supply_tag_id': 599564}
 {'fallback_supply_tag_id': None, 'ratio': 80, 'supply_tag_id': 599569}]",[],[],,[],,True,2020-05-06 15:42:08.905,False,,[],[],[],[],[]
34,947,True,[],,[],,[],,False,False,[],[],[],values,,2020-05-19T13:04:27.607Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],1007,[],,[2233 1749],False,[],,,IGN - Samsung,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,53532,"[{'fallback_supply_tag_id': None, 'ratio': 50, 'supply_tag_id': 604524}
 {'fallback_supply_tag_id': None, 'ratio': 50, 'supply_tag_id': 604529}]",[],[],,[],,True,2020-05-19 13:04:27.607,False,,[],[],[],[],[]
35,947,False,[],,[],,[],,False,False,[],[],[],values,,2020-05-22T12:04:41.608Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],1020,[],,[2233 1749],False,[],,,Shout Factory TV - Redbox Roku,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51355,"[{'fallback_supply_tag_id': None, 'ratio': 35, 'supply_tag_id': 596779}
 {'fallback_supply_tag_id': None, 'ratio': 35, 'supply_tag_id': 593540}
 {'fallback_supply_tag_id': None, 'ratio': 30, 'supply_tag_id': 596782}]",[],[],,[],,True,2020-12-15 10:31:02.090,False,,[],[],[],[],[]
36,947,False,[],,[],,[],,False,False,[],[],[],values,,2020-05-22T12:28:22.671Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],1021,[],,[1749 2233],False,[],,,Shout Factory TV - Redbox Vizio,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51355,"[{'fallback_supply_tag_id': None, 'ratio': 425, 'supply_tag_id': 605594}
 {'fallback_supply_tag_id': None, 'ratio': 425, 'supply_tag_id': 605595}
 {'fallback_supply_tag_id': None, 'ratio': 150, 'supply_tag_id': 605596}]",[],[],,[],,True,2020-12-15 10:31:00.337,False,,[],[],[],[],[]
37,947,False,[],,[],,[],,False,False,[],[],[],values,,2020-05-26T17:23:53.707Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],1023,[],,[1749 2233],False,[],,,MST3K - Redbox Vizio,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51355,"[{'fallback_supply_tag_id': None, 'ratio': 425, 'supply_tag_id': 606254}
 {'fallback_supply_tag_id': None, 'ratio': 150, 'supply_tag_id': 606251}
 {'fallback_supply_tag_id': None, 'ratio': 425, 'supply_tag_id': 606257}]",[],[],,[],,True,2020-12-15 10:30:59.678,False,,[],[],[],[],[]
38,947,False,[],,[],,[],,False,False,[],[],[],values,,2020-05-26T17:36:28.884Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],1024,[],,[2233 1749],False,[],,,MST3K - Redbox Roku,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51355,"[{'fallback_supply_tag_id': None, 'ratio': 35, 'supply_tag_id': 606258}
 {'fallback_supply_tag_id': None, 'ratio': 35, 'supply_tag_id': 596777}
 {'fallback_supply_tag_id': None, 'ratio': 30, 'supply_tag_id': 596780}]",[],[],,[],,True,2020-12-15 10:30:59.142,False,,[],[],[],[],[]
39,947,False,[],,[],,[],,False,False,[],[],[],values,,2020-06-03T07:34:26.954Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],1055,[],,[2233 1749],False,[],,,Shout Factory TV  - Redbox,redbox 50: SF 50 for all other devices to be targeted,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51355,"[{'fallback_supply_tag_id': None, 'ratio': 50, 'supply_tag_id': 605737}
 {'fallback_supply_tag_id': None, 'ratio': 50, 'supply_tag_id': 622598}]",[],[],,[],,True,2020-12-15 10:30:50.870,False,,[],[],[],[],[]
40,947,False,[],,[],,[],,False,False,[],[],[],values,,2020-06-03T07:52:55.029Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],1056,[],,[1749 2233],False,[],,,MST3K - Redbox,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51355,"[{'fallback_supply_tag_id': None, 'ratio': 50, 'supply_tag_id': 593537}
 {'fallback_supply_tag_id': None, 'ratio': 50, 'supply_tag_id': 622597}]",[],[],,[],,True,2020-12-15 10:30:57.998,False,,[],[],[],[],[]
41,947,False,[],,[],,[],,False,False,[],[],[],values,,2020-06-06T06:08:39.538Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],1075,[],,[2233 1749],False,[],,,Comedy - Redbox Roku,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51355,"[{'fallback_supply_tag_id': None, 'ratio': 70, 'supply_tag_id': 561075}
 {'fallback_supply_tag_id': None, 'ratio': 30, 'supply_tag_id': 609723}]",[],[],,[],,True,2020-10-19 07:09:32.515,False,,[],[],[],[],[]
42,947,False,[],,[],,[],,False,False,[],[],[],values,,2020-06-06T06:14:45.998Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],1076,[],,[2233 1749],False,[],,,Rush - Redbox Roku,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51355,"[{'fallback_supply_tag_id': None, 'ratio': 70, 'supply_tag_id': 596775}
 {'fallback_supply_tag_id': None, 'ratio': 30, 'supply_tag_id': 596776}]",[],[],,[],,True,2020-12-15 10:30:57.161,False,,[],[],[],[],[]
43,947,False,[],,[],,[],,False,False,[],[],[],values,,2020-06-06T06:20:16.803Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],1077,[],,[1749 2233],False,[],,,Spotlight - Redbox Roku,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,51355,"[{'fallback_supply_tag_id': None, 'ratio': 70, 'supply_tag_id': 596778}
 {'fallback_supply_tag_id': None, 'ratio': 30, 'supply_tag_id': 596781}]",[],[],,[],,True,2020-12-15 10:30:55.677,False,,[],[],[],[],[]
44,947,True,[],,[],,[],,False,False,[],[],[],values,,2020-07-01T12:23:37.638Z,[],[],values,,False,[],[],,ctv,video,False,[],False,[],1182,[],,[2233 1749 2395],False,[],,,SportsGrid - Samsung,,['xs' 's' 'm' 'l' 'xl' 'u'],False,0,0,0,0,0,[],False,[],False,54113,"[{'fallback_supply_tag_id': None, 'ratio': 50, 'supply_tag_id': 615821}
 {'fallback_supply_tag_id': '728416', 'ratio': 50, 'supply_tag_id': 615811}]",[],[],,[],,True,2020-07-01 12:23:37.638,False,,[],[],[],[],[]
